,Цена,Адрес,Цена за метр,"Площадь, кв.м",Расстояние от центра
583,9200000.0,"Москва,ЮЗАО,Южное Бутово,Старокрымская улица,17•до центра 22 км",297735.0,30.89996137504828,0.0
584,8700248.0,"Москва,Новая Москва,деревня Столбово,НМАО•до центра 25,8 км",212720.0,40.9,25.8
585,9000000.0,"Москва,СВАО,Бутырский район,улица Руставели,6к6•до центра 6,9 км",281250.0,32.0,6.9
586,8123592.0,"Москва,ЮВАО,Люблино,к15•до центра 11,9 км",226916.0,35.79999647446632,11.9
587,10500000.0,"Москва,ЮЗАО,Коньково,улица Бутлерова,38к4•до центра 13,2 км",276316.0,37.999971047641104,13.2
588,20169608.0,"Москва,ЦАО,Замоскворечье,Дубининская улица•В центре",564975.0,35.700000884994914,0.0
589,8500000.0,"Москва,ЮАО,Орехово-Борисово Южное,Каширское шоссе,138•до центра 18,3 км",243553.0,34.90000123176475,18.3
590,9203790.0,"Москва,Новая Москва,деревня Ивановское,ТАО,улица Семёна Гордого,6",127300.0,72.3,0.0
591,16700000.0,"Москва,СВАО,Марьина Роща,3-я улица Марьиной Рощи,6•до центра 4,7 км",299820.0,55.70008671869788,4.7
592,7884000.0,"Москва,Новая Москва,НМАО•до центра 29,9 км",180000.0,43.8,29.9
593,11500000.0,"Москва,ЦАО,Басманный район,Денисовский переулок,8/14•В центре",370968.0,30.99997843479761,0.0
594,30016175.0,"Москва,ЮВАО,Южнопортовый район•до центра 5,6 км",293988.0,102.10000068029987,5.6
595,18200000.0,"Москва,ЮВАО,Некрасовка,улица Ухтомского Ополчения,3•до центра 20 км",233933.0,77.80005386157575,0.0
596,14850839.0,"Москва,Новая Москва,посёлок завода Мосрентген,НМАО,с2•до центра 17 км",284717.0,52.160000983432674,0.0
597,12000000.0,"Москва,Новая Москва,Щербинка,НМАО,6•до центра 29,1 км",179104.0,67.00017866714312,29.1
598,24357300.0,"Москва,ЮЗАО,Обручевский район•до центра 12 км",399300.0,61.0,0.0
599,32760000.0,"Москва,ЦАО,Пресненский район,Пресненская набережная,8с1•до центра 5,3 км",700000.0,46.8,5.3
600,26493262.0,"Москва,ЮАО,проспект Андропова,1•до центра 7,5 км",464713.0,57.009943771747295,7.5
601,10600000.0,"Москва,ЮВАО,Кузьминки,улица Юных Ленинцев,47к1•до центра 10,2 км",278947.0,38.00005018874553,10.2
602,15122419.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к4•до центра 8,5 км",284256.0,53.19999929640887,8.5
603,14000000.0,"Москва,САО,Войковский район,улица Адмирала Макарова,6А•до центра 12,3 км",349127.0,40.10002090929662,12.3
604,9172072.0,"Москва,Новая Москва,деревня Середнево,НМАО•до центра 29,5 км",164080.0,55.9,29.5
605,17700000.0,"Москва,ЦАО,Замоскворечье,Татарская улица,7с1•В центре",393333.0,45.00003813562554,0.0
606,32441288.0,"Москва,САО,Хорошёвский район,улица Зорге,9•до центра 7,9 км",420660.0,77.11997337517235,7.9
607,17500000.0,"Москва,ЦАО,Мещанский район,улица Гиляровского,56•до центра 3,8 км",352823.0,49.59994104692721,3.8
608,10549692.0,"Москва,Новая Москва,НМАО,улица Александры Монаховой,2/3•до центра 24,1 км",201330.0,52.4,24.1
609,9300000.0,"Москва,ВАО,Восточное Измайлово,Измайловский проспект,91к1•до центра 12,2 км",263456.0,35.30001214624074,12.2
610,11255077.0,"Москва,Новая Москва,НМАО,48/4•до центра 20,9 км",252356.0,44.59999762240644,20.9
611,14000000.0,"Москва,ЦАО,Таганский район,Ковров переулок,20•до центра 4 км",373333.0,37.50003348217275,0.0
612,13220009.0,"Москва,ЮАО,Нагатино-Садовники,2-й Нагатинский проезд,2к4•до центра 8,6 км",284914.0,46.399997894101375,8.6
613,15500000.0,"Москва,САО,Тимирязевский район,Чуксин тупик,4•до центра 7,2 км",235562.0,65.8000866014043,7.2
614,10474200.0,"Москва,ВАО,Метрогородок,улица Николая Химушина,2/7с37•до центра 11,1 км",227700.0,46.0,11.1
615,8000000.0,"Москва,СВАО,Лосиноостровский район,Анадырский проезд,47к1•до центра 14,3 км",245399.0,32.59996984502789,14.3
616,6732944.0,"Москва,ЮВАО,Нижегородский район,Перовское шоссе,4с2•до центра 7,6 км",264868.0,25.419997885739313,7.6
617,11250000.0,"Москва,ЮЗАО,Северное Бутово,Старобитцевская улица,23к1•до центра 19,7 км",225000.0,50.0,19.7
618,11506374.0,"Москва,ЮАО,Чертаново Южное,улица Газопровод,вл6Г•до центра 18,6 км",196020.0,58.7,18.6
619,18500000.0,"Москва,ЮАО,Москворечье-Сабурово,Каширское шоссе,55к6•до центра 13,5 км",236876.0,78.09993414275823,13.5
620,17516686.0,"Москва,ЮАО,Москворечье-Сабурово,Каширский проезд,25к1•до центра 11,1 км",378167.0,46.31997503748344,11.1
621,21300000.0,"Москва,ЗАО,Дорогомилово,Большая Дорогомиловская улица,1•до центра 3,8 км",338095.0,63.00004436622843,3.8
622,7099456.0,"Москва,СЗАО,Покровское-Стрешнево,Волоколамское шоссе,71/13к1•до центра 13,9 км",316940.0,22.4,13.9
623,15400000.0,"Москва,ЮАО,Чертаново Центральное,Днепропетровская улица,5к1•до центра 14,6 км",255814.0,60.199989054547444,14.6
624,33108075.0,"Москва,ЗАО,Филёвский Парк,улица Барклая,6с3•до центра 7,5 км",286650.0,115.5,7.5
625,17600000.0,"Москва,ВАО,Сокольники,Старослободская улица,23•до центра 5 км",303972.0,57.900069743265824,0.0
626,9026977.0,"Москва,Новая Москва,НМАО,1",227724.0,39.63998963657761,0.0
627,12000000.0,"Москва,Новая Москва,деревня Яковлево,НМАО,Школьная улица,3",192616.0,62.300120446899534,0.0
628,10612949.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,2Ас1•до центра 11,9 км",289260.0,36.68999861716103,11.9
629,12300000.0,"Москва,ЮВАО,Некрасовка,улица Липчанского,2•до центра 20,3 км",195860.0,62.79995915449811,20.3
630,10825650.0,"Москва,ЗАО,Очаково-Матвеевское,Очаковское шоссе,вл3с9•до центра 12 км",297000.0,36.45,0.0
631,31150000.0,"Москва,ЦАО,Тверской район,1-я Тверская-Ямская улица,28•В центре",535223.0,58.20003998333405,0.0
632,11047985.0,"Москва,Новая Москва,село Остафьево,НМАО•до центра 28,6 км",190286.0,58.05989405421313,28.6
633,21900000.0,"Москва,ЮЗАО,Академический район,Профсоюзная улица,24к2•до центра 8,9 км",310198.0,70.60006834344516,8.9
634,12301516.0,"Москва,ЗАО,Филёвский Парк,улица Барклая,6•до центра 7,5 км",320352.0,38.39999750274698,7.5
635,6492463.0,"Москва,ВАО,Соколиная Гора,Вольная улица,25•до центра 7,4 км",252625.0,25.700001979218207,7.4
636,20460000.0,"Москва,СВАО,Марфино,улица Академика Королёва,21•до центра 7,5 км",537431.0,38.07000340508828,7.5
637,9300000.0,"Москва,Зеленоград,Крюково,к1423",226829.0,41.00004849468102,0.0
638,10933965.0,"Москва,ВАО,Метрогородок,улица Николая Химушина,2/7с37•до центра 11,1 км",212310.0,51.5,11.1
639,12700000.0,"Москва,ЗАО,Ново-Переделкино,Боровское шоссе,46•до центра 21,5 км",222807.0,57.00000448818933,21.5
640,10595584.0,"Москва,СЗАО,Митино,к1.4•до центра 19,4 км",180504.0,58.69999556796525,19.4
641,8000000.0,"Москва,Зеленоград,Крюково,Георгиевский проспект,33к5",240240.0,33.3000333000333,0.0
642,17730468.0,"Москва,САО,Головинский район,Кронштадтский бульвар,вл9-11•до центра 13 км",281436.0,63.0,0.0
643,18500000.0,"Москва,САО,Тимирязевский район,Дмитровский проезд,1•до центра 6,8 км",451220.0,40.99995567572359,6.8
644,21398860.0,"Москва,ЮЗАО,Черёмушки,улица Намёткина,вл10•до центра 11,2 км",303100.0,70.6,11.2
645,9350000.0,"Москва,ЮАО,Нагатино-Садовники,улица Академика Миллионщикова,33к1•до центра 10,2 км",237310.0,39.39994100543593,10.2
646,9210500.0,"Москва,Новая Москва,НМАО•до центра 29,9 км",169000.0,54.5,29.9
